species,Year,JulianDay
Dioscorea bulbifera,2003,273
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,283
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,282
Dioscorea bulbifera,2002,319
Dioscorea bulbifera,2002,361
Dioscorea bulbifera,2002,290
Dioscorea bulbifera,2002,283
Dioscorea bulbifera,2002,284
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,244
Dioscorea bulbifera,2002,256
Dioscorea bulbifera,2002,287
Dioscorea bulbifera,2002,277
Dioscorea bulbifera,2002,361
Dioscorea bulbifera,2002,273
Dioscorea bulbifera,2002,264
Dioscorea bulbifera,2002,254
Dioscorea bulbifera,2002,356
Dioscorea bulbifera,2002,294
Dioscorea bulbifera,2002,283
Dioscorea bulbifera,2002,273
Dioscorea bulbifera,2002,282
Dioscorea bulbifera,2001,278
Dioscorea bulbifera,2001,269
Dioscorea bulbifera,2001,335
Dioscorea bulbifera,2001,284
Dioscorea bulbifera,2001,284
Dioscorea bulbifera,2001,251
Dioscorea bulbifera,2001,268
Dioscorea bulbifera,2001,245
Dioscorea bulbifera,2001,278
Dioscorea bulbifera,2001,261
Dioscorea bulbifera,2001,281
Dioscorea bulbifera,2001,245
Dioscorea bulbifera,2001,259
Dioscorea bulbifera,2001,258
Dioscorea bulbifera,2001,261
Dioscorea bulbifera,2000,279
Dioscorea bulbifera,2000,301
Dioscorea bulbifera,2000,270
Dioscorea bulbifera,2000,275
Dioscorea bulbifera,2000,275
Dioscorea bulbifera,2000,270
Dioscorea bulbifera,2000,327
Dioscorea bulbifera,2000,295
Dioscorea bulbifera,2000,264
Dioscorea bulbifera,2000,326
Dioscorea bulbifera,2000,297
Dioscorea bulbifera,2000,348
Dioscorea bulbifera,2000,272
Dioscorea bulbifera,2000,310
Dioscorea bulbifera,2000,272
Dioscorea bulbifera,2000,339
Dioscorea bulbifera,1999,259
Dioscorea bulbifera,1999,252
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,279
Dioscorea bulbifera,1999,249
Dioscorea bulbifera,1999,291
Dioscorea bulbifera,1999,291
Dioscorea bulbifera,1999,279
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,279
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,252
Dioscorea bulbifera,1999,252
Dioscorea bulbifera,1999,246
Dioscorea bulbifera,1999,296
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,258
Dioscorea bulbifera,1999,267
Dioscorea bulbifera,1999,253
Dioscorea bulbifera,1999,259
Dioscorea bulbifera,1999,254
Dioscorea bulbifera,1999,314
Dioscorea bulbifera,1999,283
Dioscorea bulbifera,1999,328
Dioscorea bulbifera,1999,324
Dioscorea bulbifera,1999,319
Dioscorea bulbifera,1999,279
Dioscorea bulbifera,1999,298
Dioscorea bulbifera,1999,252
Dioscorea bulbifera,1999,350
Dioscorea bulbifera,1998,299
Dioscorea bulbifera,1998,262
Dioscorea bulbifera,1998,252
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,259
Dioscorea bulbifera,1998,327
Dioscorea bulbifera,1998,281
Dioscorea bulbifera,1998,262
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,333
Dioscorea bulbifera,1998,281
Dioscorea bulbifera,1998,281
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,256
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,294
Dioscorea bulbifera,1998,305
Dioscorea bulbifera,1998,287
Dioscorea bulbifera,1998,304
Dioscorea bulbifera,1998,258
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,346
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,282
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,300
Dioscorea bulbifera,1998,315
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,291
Dioscorea bulbifera,1998,333
Dioscorea bulbifera,1998,333
Dioscorea bulbifera,1998,285
Dioscorea bulbifera,1998,286
Dioscorea bulbifera,1998,285
Dioscorea bulbifera,1998,299
Dioscorea bulbifera,1998,274
Dioscorea bulbifera,1998,308
Dioscorea bulbifera,1998,274
Dioscorea bulbifera,1998,283
Dioscorea bulbifera,1998,283
Dioscorea bulbifera,1998,302
Dioscorea bulbifera,1998,287
Dioscorea bulbifera,1998,329
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1998,312
Dioscorea bulbifera,1997,256
Dioscorea bulbifera,1997,246
Dioscorea bulbifera,1997,244
Dioscorea bulbifera,1997,244
Dioscorea bulbifera,1997,290
Dioscorea bulbifera,1997,274
Dioscorea bulbifera,1997,332
Dioscorea bulbifera,1997,332
Dioscorea bulbifera,1997,334
Dioscorea bulbifera,1997,256
Dioscorea bulbifera,1997,254
Dioscorea bulbifera,1997,256
Dioscorea bulbifera,1997,282
Dioscorea bulbifera,1997,299
Dioscorea bulbifera,1997,300
Dioscorea bulbifera,1997,300
Dioscorea bulbifera,1997,320
Dioscorea bulbifera,1997,320
Dioscorea bulbifera,1997,337
Dioscorea bulbifera,1997,246
Dioscorea bulbifera,1997,281
Dioscorea bulbifera,1997,289
Dioscorea bulbifera,1997,289
Dioscorea bulbifera,1997,256
Dioscorea bulbifera,1997,321
Dioscorea bulbifera,1997,309
Dioscorea bulbifera,1997,309
Dioscorea bulbifera,1996,246
Dioscorea bulbifera,1996,320
Dioscorea bulbifera,1996,320
Dioscorea bulbifera,1996,278
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,320
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,297
Dioscorea bulbifera,1996,298
Dioscorea bulbifera,1996,298
Dioscorea bulbifera,1996,281
Dioscorea bulbifera,1996,347
Dioscorea bulbifera,1996,298
Dioscorea bulbifera,1996,320
Dioscorea bulbifera,1996,272
Dioscorea bulbifera,1996,320
Dioscorea bulbifera,1996,284
Dioscorea bulbifera,1996,282
Dioscorea bulbifera,1996,298
Dioscorea bulbifera,1996,246
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,313
Dioscorea bulbifera,1996,271
Dioscorea bulbifera,1996,265
Dioscorea bulbifera,1996,265
Dioscorea bulbifera,1996,262
Dioscorea bulbifera,1996,262
Dioscorea bulbifera,1996,271
Dioscorea bulbifera,1996,271
Dioscorea bulbifera,1996,262
Dioscorea bulbifera,1996,265
Dioscorea bulbifera,1996,262
Dioscorea bulbifera,1996,262
Dioscorea bulbifera,1995,283
Dioscorea bulbifera,1995,260
Dioscorea bulbifera,1995,296
Dioscorea bulbifera,1995,325
Dioscorea bulbifera,1995,296
Dioscorea bulbifera,1995,296
Dioscorea bulbifera,1995,296
Dioscorea bulbifera,1995,296
Dioscorea bulbifera,1995,327
Dioscorea bulbifera,1995,348
Dioscorea bulbifera,1995,255
Dioscorea bulbifera,1995,260
Dioscorea bulbifera,1995,311
Dioscorea bulbifera,1995,311
Dioscorea bulbifera,1995,329
Dioscorea bulbifera,1995,329
Dioscorea bulbifera,1995,327
Dioscorea bulbifera,1995,311
Dioscorea bulbifera,1995,327
Dioscorea bulbifera,1994,296
Dioscorea bulbifera,1994,349
Dioscorea bulbifera,1994,296
Dioscorea bulbifera,1994,293
Dioscorea bulbifera,1994,253
Dioscorea bulbifera,1994,296
Dioscorea bulbifera,1994,319
Dioscorea bulbifera,1994,296
Dioscorea bulbifera,1994,296
Dioscorea bulbifera,1994,265
Dioscorea bulbifera,1993,310
Dioscorea bulbifera,1993,301
Dioscorea bulbifera,1993,275
Dioscorea bulbifera,1993,273
Dioscorea bulbifera,1993,337
Dioscorea bulbifera,1993,299
Dioscorea bulbifera,1993,295
Dioscorea bulbifera,1993,295
Dioscorea bulbifera,1993,255
Dioscorea bulbifera,1993,274
Dioscorea bulbifera,1993,300
Dioscorea bulbifera,1993,321
Dioscorea bulbifera,1993,345
Dioscorea bulbifera,1993,337
Dioscorea bulbifera,1993,337
Dioscorea bulbifera,1993,273
Dioscorea bulbifera,1993,301
Dioscorea bulbifera,1992,318
Dioscorea bulbifera,1992,303
Dioscorea bulbifera,1992,317
Dioscorea bulbifera,1992,303
Dioscorea bulbifera,1992,318
Dioscorea bulbifera,1992,303
Dioscorea bulbifera,1992,318
Dioscorea bulbifera,1992,288
Dioscorea bulbifera,1992,267
Dioscorea bulbifera,1992,291
Dioscorea bulbifera,1992,291
Dioscorea bulbifera,1992,283
Dioscorea bulbifera,1991,309
Dioscorea bulbifera,1991,326
Dioscorea bulbifera,1991,283
Dioscorea bulbifera,1991,338
Dioscorea bulbifera,1991,288
Dioscorea bulbifera,1991,292
Dioscorea bulbifera,1991,267
Dioscorea bulbifera,1991,292
Dioscorea bulbifera,1991,326
Dioscorea bulbifera,1991,300
Dioscorea bulbifera,1991,312
Dioscorea bulbifera,1991,302
Dioscorea bulbifera,1991,309
Dioscorea bulbifera,1991,292
Dioscorea bulbifera,1991,326
Dioscorea bulbifera,1990,265
Dioscorea bulbifera,1990,321
Dioscorea bulbifera,1990,321
Dioscorea bulbifera,1990,307
Dioscorea bulbifera,1990,338
Dioscorea bulbifera,1990,257
Dioscorea bulbifera,1990,246
Dioscorea bulbifera,1990,261
Dioscorea bulbifera,1989,260
Dioscorea bulbifera,1989,260
Dioscorea bulbifera,1989,260
Dioscorea bulbifera,1989,277
Dioscorea bulbifera,1989,250
Dioscorea bulbifera,1989,362
Dioscorea bulbifera,1989,362
Dioscorea bulbifera,1989,271
Dioscorea bulbifera,1989,292
Dioscorea bulbifera,1989,321
Dioscorea bulbifera,1989,277
Dioscorea bulbifera,1989,304
Dioscorea bulbifera,1989,305
Dioscorea bulbifera,1989,324
Dioscorea bulbifera,1989,329
Dioscorea bulbifera,1989,268
Dioscorea bulbifera,1988,263
Dioscorea bulbifera,1988,328
Dioscorea bulbifera,1988,326
Dioscorea bulbifera,1988,295
Dioscorea bulbifera,1988,252
Dioscorea bulbifera,1988,286
Dioscorea bulbifera,1988,284
Dioscorea bulbifera,1988,334
Dioscorea bulbifera,1988,252
Dioscorea bulbifera,1988,246
Dioscorea bulbifera,1988,246
Dioscorea bulbifera,1988,306
Dioscorea bulbifera,1988,263
Dioscorea bulbifera,1988,263
Dioscorea bulbifera,1988,295
Dioscorea bulbifera,1987,273
Dioscorea bulbifera,1987,273
Dioscorea bulbifera,1987,273
Dioscorea bulbifera,1987,271
Dioscorea bulbifera,1987,306
Dioscorea bulbifera,1987,306
Dioscorea bulbifera,1987,275
Dioscorea bulbifera,1987,264
Dioscorea bulbifera,1987,258
Dioscorea bulbifera,1987,246
Dioscorea bulbifera,1987,306
Dioscorea bulbifera,1987,254
Dioscorea bulbifera,1987,256
Dioscorea bulbifera,1987,294
Dioscorea bulbifera,1987,286
Dioscorea bulbifera,1987,334
Dioscorea bulbifera,1986,261
Dioscorea bulbifera,1986,261
Dioscorea bulbifera,1986,283
Dioscorea bulbifera,1986,298
Dioscorea bulbifera,1986,290
Dioscorea bulbifera,1986,261
Dioscorea bulbifera,1986,324
Dioscorea bulbifera,1986,324
Dioscorea bulbifera,1986,285
Dioscorea bulbifera,1986,285
Dioscorea bulbifera,1986,308
Dioscorea bulbifera,1986,308
Dioscorea bulbifera,1986,267
Dioscorea bulbifera,1986,298
Dioscorea bulbifera,1985,342
Dioscorea bulbifera,1985,298
Dioscorea bulbifera,1985,332
Dioscorea bulbifera,1985,244
Dioscorea bulbifera,1985,253
Dioscorea bulbifera,1985,253
Dioscorea bulbifera,1985,256
Dioscorea bulbifera,1985,258
Dioscorea bulbifera,1985,267
Dioscorea bulbifera,1984,284
Dioscorea bulbifera,1984,264
Dioscorea bulbifera,1984,260
Dioscorea bulbifera,1984,286
Dioscorea bulbifera,1984,287
Dioscorea bulbifera,1984,287
Dioscorea bulbifera,1984,286
Dioscorea bulbifera,1984,328
Dioscorea bulbifera,1984,282
Dioscorea bulbifera,1984,282
Dioscorea bulbifera,1984,252
Dioscorea bulbifera,1984,277
Dioscorea bulbifera,1984,287
Dioscorea bulbifera,1984,286
Dioscorea bulbifera,1984,276
Dioscorea bulbifera,1984,307
Dioscorea bulbifera,1984,265
Dioscorea bulbifera,1984,272
Dioscorea bulbifera,1984,328
Dioscorea bulbifera,1984,328
Dioscorea bulbifera,1984,294
Dioscorea bulbifera,1984,294
Dioscorea bulbifera,1983,344
Dioscorea bulbifera,1983,260
Dioscorea bulbifera,1983,252
Dioscorea bulbifera,1983,252
Dioscorea bulbifera,1983,273
Dioscorea bulbifera,1983,320
Dioscorea bulbifera,1983,281
Dioscorea bulbifera,1983,289
Dioscorea bulbifera,1983,252
Dioscorea bulbifera,1983,326
Dioscorea bulbifera,1983,282
Dioscorea bulbifera,1983,364
Dioscorea bulbifera,1983,320
Dioscorea bulbifera,1983,301
Dioscorea bulbifera,1983,269
Dioscorea bulbifera,1983,289
Dioscorea bulbifera,1983,335
Dioscorea bulbifera,1983,334
Dioscorea bulbifera,1983,335
Dioscorea bulbifera,1983,336
Dioscorea bulbifera,1983,320
Dioscorea bulbifera,1983,345
Dioscorea bulbifera,1983,345
Dioscorea bulbifera,1983,354
Dioscorea bulbifera,1983,289
Dioscorea bulbifera,1983,289
Dioscorea bulbifera,1982,344
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,343
Dioscorea bulbifera,1982,335
Dioscorea bulbifera,1982,249
Dioscorea bulbifera,1982,251
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,305
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,280
Dioscorea bulbifera,1982,343
Dioscorea bulbifera,1982,290
Dioscorea bulbifera,1982,290
Dioscorea bulbifera,1982,290
Dioscorea bulbifera,1982,303
Dioscorea bulbifera,1982,309
Dioscorea bulbifera,1982,300
Dioscorea bulbifera,1981,276
Dioscorea bulbifera,1981,338
Dioscorea bulbifera,1981,342
Dioscorea bulbifera,1981,352
Dioscorea bulbifera,1981,338
Dioscorea bulbifera,1981,260
Dioscorea bulbifera,1981,282
Dioscorea bulbifera,1981,259
Dioscorea bulbifera,1981,338
Dioscorea bulbifera,1981,260
Dioscorea bulbifera,1981,284
Dioscorea bulbifera,1980,272
Dioscorea bulbifera,1980,327
Dioscorea bulbifera,1980,272
Dioscorea bulbifera,1980,272
Dioscorea bulbifera,1980,313
Dioscorea bulbifera,1980,256
Dioscorea bulbifera,1980,327
Dioscorea bulbifera,1980,366
Dioscorea bulbifera,1980,336
Dioscorea bulbifera,1980,336
Dioscorea bulbifera,1979,326
Dioscorea bulbifera,1979,291
Dioscorea bulbifera,1979,244
Dioscorea bulbifera,1979,284
Dioscorea bulbifera,1979,284
Dioscorea bulbifera,1979,292
Dioscorea bulbifera,1979,292
Dioscorea bulbifera,1979,292
Dioscorea bulbifera,1979,363
Dioscorea bulbifera,1979,313
Dioscorea bulbifera,1979,329
Dioscorea bulbifera,1979,305
Dioscorea bulbifera,1979,317
Dioscorea bulbifera,1978,255
Dioscorea bulbifera,1978,257
Dioscorea bulbifera,1978,257
Dioscorea bulbifera,1978,257
Dioscorea bulbifera,1978,250
Dioscorea bulbifera,1978,244
Dioscorea bulbifera,1978,286
Dioscorea bulbifera,1978,278
Dioscorea bulbifera,1978,245
Dioscorea bulbifera,1978,275
Dioscorea bulbifera,1978,275
Dioscorea bulbifera,1978,277
Dioscorea bulbifera,1978,277
Dioscorea bulbifera,1978,275
Dioscorea bulbifera,1978,314
Dioscorea bulbifera,1978,302
Dioscorea bulbifera,1978,286
Dioscorea bulbifera,1978,302
Dioscorea bulbifera,1977,269
Dioscorea bulbifera,1977,305
Dioscorea bulbifera,1977,303
Dioscorea bulbifera,1977,251
Dioscorea bulbifera,1977,265
Dioscorea bulbifera,1977,265
Dioscorea bulbifera,1977,273
Dioscorea bulbifera,1977,246
Dioscorea bulbifera,1977,246
Dioscorea bulbifera,1977,297
Dioscorea bulbifera,1977,290
Dioscorea bulbifera,1977,291
Dioscorea bulbifera,1977,262
Dioscorea bulbifera,1977,262
Dioscorea bulbifera,1977,262
Dioscorea bulbifera,1977,282
Dioscorea bulbifera,1977,262
Dioscorea bulbifera,1977,262
Dioscorea bulbifera,1977,316
Dioscorea bulbifera,1977,364
Dioscorea bulbifera,1977,325
Dioscorea bulbifera,1977,325
Dioscorea bulbifera,1977,303
Dioscorea bulbifera,1977,273
Dioscorea bulbifera,1977,282
Dioscorea bulbifera,1977,316
Dioscorea bulbifera,1976,291
Dioscorea bulbifera,1976,268
Dioscorea bulbifera,1976,302
Dioscorea bulbifera,1976,302
Dioscorea bulbifera,1976,271
Dioscorea bulbifera,1976,271
Dioscorea bulbifera,1976,271
Dioscorea bulbifera,1976,271
Dioscorea bulbifera,1976,325
Dioscorea bulbifera,1976,291
Dioscorea bulbifera,1976,298
Dioscorea bulbifera,1976,314
Dioscorea bulbifera,1976,283
Dioscorea bulbifera,1976,272
Dioscorea bulbifera,1976,298
Dioscorea bulbifera,1976,298
Dioscorea bulbifera,1976,253
Dioscorea bulbifera,1976,323
Dioscorea bulbifera,1975,283
Dioscorea bulbifera,1975,270
Dioscorea bulbifera,1975,261
Dioscorea bulbifera,1975,264
Dioscorea bulbifera,1975,269
Dioscorea bulbifera,1975,268
Dioscorea bulbifera,1974,362
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,269
Dioscorea bulbifera,1974,269
Dioscorea bulbifera,1974,250
Dioscorea bulbifera,1974,263
Dioscorea bulbifera,1974,297
Dioscorea bulbifera,1974,280
Dioscorea bulbifera,1974,280
Dioscorea bulbifera,1974,277
Dioscorea bulbifera,1974,257
Dioscorea bulbifera,1974,297
Dioscorea bulbifera,1974,312
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,245
Dioscorea bulbifera,1974,280
Dioscorea bulbifera,1974,250
Dioscorea bulbifera,1974,358
Dioscorea bulbifera,1974,362
Dioscorea bulbifera,1974,288
Dioscorea bulbifera,1974,287
Dioscorea bulbifera,1974,280
Dioscorea bulbifera,1974,274
Dioscorea bulbifera,1974,250
Dioscorea bulbifera,1974,250
Dioscorea bulbifera,1974,362
Dioscorea bulbifera,1974,362
Dioscorea bulbifera,1974,362
Dioscorea bulbifera,1973,290
Dioscorea bulbifera,1973,286
Dioscorea bulbifera,1973,286
Dioscorea bulbifera,1973,286
Dioscorea bulbifera,1973,252
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,264
Dioscorea bulbifera,1973,263
Dioscorea bulbifera,1973,294
Dioscorea bulbifera,1973,252
Dioscorea bulbifera,1973,259
Dioscorea bulbifera,1973,285
Dioscorea bulbifera,1973,286
Dioscorea bulbifera,1973,263
Dioscorea bulbifera,1973,286
Dioscorea bulbifera,1973,252
Dioscorea bulbifera,1973,263
Dioscorea bulbifera,1973,252
Dioscorea bulbifera,1972,282
